"corpus","preloaded/detenten20_rft3"
"subcorpus","-"
"concordance size","1749"
"query","Query:[lc=""kiezdeutsch"" | lemma_lc=""kiezdeutsch"" | ascii=""kiezdeutsch""]"
"Reference","Left","KWIC","Right"
"rp-online.de,https://rp-online.de/kultur/professorin-widmet-kiezdeutsch-buch_aid-13810787,&quot;Musstu lesen&quot;: Professorin widmet Kiezdeutsch Buch,2020-06-09 14:08,2020,doc#9682878,#4744956522","oder ethnischer Herkunft. </s><s> Fast alle Schüler beherrschen auch korrektes Standarddeutsch und Fremdsprachen. </s><s>","Kiezdeutsch","habe eine andere, zentrale Funktion, betont Wiese. </s><s> ""Es sagt aus, dass man zu einer Gruppe gehört. </s><s> "" Spreche ein"
"rp-online.de,https://rp-online.de/kultur/professorin-widmet-kiezdeutsch-buch_aid-13810787,&quot;Musstu lesen&quot;: Professorin widmet Kiezdeutsch Buch,2020-06-09 14:08,2020,doc#9682878,#4744956549","andere, zentrale Funktion, betont Wiese. </s><s> ""Es sagt aus, dass man zu einer Gruppe gehört. </s><s> "" Spreche ein Jugendlicher","Kiezdeutsch","mit Erwachsenen, wolle er meist provozieren. </s><s> Das scheint gut zu klappen. </s><s> Kiezdeutsch ist nach Wieses Analyse weder"
"rp-online.de,https://rp-online.de/kultur/professorin-widmet-kiezdeutsch-buch_aid-13810787,&quot;Musstu lesen&quot;: Professorin widmet Kiezdeutsch Buch,2020-06-09 14:08,2020,doc#9682878,#4744956564",". </s><s> "" Spreche ein Jugendlicher Kiezdeutsch mit Erwachsenen, wolle er meist provozieren. </s><s> Das scheint gut zu klappen. </s><s>","Kiezdeutsch","ist nach Wieses Analyse weder ein willkürliches Produkt von Sprachidioten, noch dient es allein zur Verständigung"
"rp-online.de,https://rp-online.de/kultur/professorin-widmet-kiezdeutsch-buch_aid-13810787,&quot;Musstu lesen&quot;: Professorin widmet Kiezdeutsch Buch,2020-06-09 14:08,2020,doc#9682878,#4744956604","mit Sätzen wie ""Isch mach dich Messer"". </s><s> Die Jugendsprache gehorche festen Regeln. </s><s> Für die Professorin ist","Kiezdeutsch","ein kreativer Dialekt von Menschen, die mehrsprachig aufwachsen. </s><s> ""Wenn das Gehirn darauf trainiert wird, mit"
"rp-online.de,https://rp-online.de/kultur/professorin-widmet-kiezdeutsch-buch_aid-13810787,&quot;Musstu lesen&quot;: Professorin widmet Kiezdeutsch Buch,2020-06-09 14:08,2020,doc#9682878,#4744956639","wird, mit unterschiedlichen grammatischen Systemen umzugehen, entwickelt sich sprachlich viel mehr"", sagt Wiese. </s><s>","Kiezdeutsch","überhole die Umgangssprache mit Turboantrieb - zum Beispiel das Haltestellen-Deutsch, das auch Herren in Anzug und"
"rp-online.de,https://rp-online.de/kultur/professorin-widmet-kiezdeutsch-buch_aid-13810787,&quot;Musstu lesen&quot;: Professorin widmet Kiezdeutsch Buch,2020-06-09 14:08,2020,doc#9682878,#4744956674",", das auch Herren in Anzug und Krawatte in der Berliner S-Bahn in ihr Handy brüllen: ""Ich bin jetzt Zoo. </s><s> "" </s><s>","Kiezdeutsch","ist kein Berliner Phänomen. </s><s> Es gebe Studien für Hamburg, Mannheim oder das Ruhrgebiet, berichtet Wiese. </s><s> Ähnliche"
"rp-online.de,https://rp-online.de/kultur/professorin-widmet-kiezdeutsch-buch_aid-13810787,&quot;Musstu lesen&quot;: Professorin widmet Kiezdeutsch Buch,2020-06-09 14:08,2020,doc#9682878,#4744956709",", berichtet Wiese. </s><s> Ähnliche Phänomene werden in den Niederlanden, Großbritannien und den USA beobachtet. </s><s> Und das","Kiezdeutsch","wandelt sich schnell. </s><s> ""Krass reden"", sagten Kreuzberger Jugendliche noch 2006 zu ihrer Sprache. </s><s> Das ist heute von"
"lass-andere-schreiben.de,https://www.lass-andere-schreiben.de/referenzen-unserer-experten/kiezdeutsch-in-der-schule,Kiezdeutsch in der Schule,2020-06-09 16:16,2020,doc#9711648,#4758117921",". </s><s> Auf jeden Fall bekommt die Sakura Warrior Dilogie eine gnadenlose und absolute Leseempfehlung. 5 von 5 Sternen"" </s><s>","Kiezdeutsch","in der Schule </s><s> In multilingualen Großstädten formten sich im Laufe der Zeit soziolektale beziehungsweise"
"lass-andere-schreiben.de,https://www.lass-andere-schreiben.de/referenzen-unserer-experten/kiezdeutsch-in-der-schule,Kiezdeutsch in der Schule,2020-06-09 16:16,2020,doc#9711648,#4758118078","soll in ausgewählten Kategorien in Hinblick auf Grammatik aus-geforscht werden, um die Zugänglichkeit für nicht","Kiezdeutsch","bewanderte Menschen zu vermehren. </s><s> Zum Trotz aller Kritiker ist die Zielsetzung, die Erstellung von Antithesen, die"
"lass-andere-schreiben.de,https://www.lass-andere-schreiben.de/referenzen-unserer-experten/kiezdeutsch-in-der-schule,Kiezdeutsch in der Schule,2020-06-09 16:16,2020,doc#9711648,#4758118151","der aktuellen Deutschen Gesellschaft könnte im Idealfall in den Fremdsprachenunterricht eingeflößt werden. </s><s> ""","Kiezdeutsch","konnte sich zu einem Dialekt des Deut-schen entwickeln (...)"" bringt Heike Wiese die aufsteigende Relevanz zum"
"koerber-stiftung.de,https://www.koerber-stiftung.de/mediathek/alter-gehst-du-bus-813,»Alter, gehst du Bus?« - Körber-Stiftung,2020-06-09 17:22,2020,doc#9725489,#4764769255","sollte. </s><s> ""Alter, gehst du Bus? </s><s> "" </s><s> Laut der Sprachwissenschaftlerin und Studienpreisträgerin Diana Marossek ist ""","Kiezdeutsch",""" bei Jugendlichen quer durch alle Milieus weit verbreitet. </s><s> Sätze wie ""Gehst du Bahnhof oder bist du mit Auto? </s><s> "" haben"
"derwesten.de,https://www.derwesten.de/kultur/kiezdeutsch-nicht-falsch-sondern-dialekt-id4089785.html,Kiezdeutsch - nicht falsch, sondern Dialekt - derwesten.de,2020-06-10 00:48,2020,doc#9798397,#4798420282","lange vorbei, oder? </s><s> Der Artikel Joe Strummer: Joe Strummer 001 (180g) (Vinyl-Boxset) wurde in den Warenkorb gelegt. </s><s>","Kiezdeutsch","- nicht falsch, sondern Dialekt </s><s> Julia Emmrich </s><s> am 23.12.2010 um 08:15 Uhr </s><s> Berlin. </s><s> Hassu Kiezdeutsch, hassu Ärger:"
"derwesten.de,https://www.derwesten.de/kultur/kiezdeutsch-nicht-falsch-sondern-dialekt-id4089785.html,Kiezdeutsch - nicht falsch, sondern Dialekt - derwesten.de,2020-06-10 00:48,2020,doc#9798397,#4798420301","Warenkorb gelegt. </s><s> Kiezdeutsch - nicht falsch, sondern Dialekt </s><s> Julia Emmrich </s><s> am 23.12.2010 um 08:15 Uhr </s><s> Berlin. </s><s> Hassu","Kiezdeutsch",", hassu Ärger: Viele finden den Halbstarken-Slang aggressiv, prollig und peinlich - Sprachforscherin Heike Wiese"
"derwesten.de,https://www.derwesten.de/kultur/kiezdeutsch-nicht-falsch-sondern-dialekt-id4089785.html,Kiezdeutsch - nicht falsch, sondern Dialekt - derwesten.de,2020-06-10 00:48,2020,doc#9798397,#4798420323","finden den Halbstarken-Slang aggressiv, prollig und peinlich - Sprachforscherin Heike Wiese findet ihn kreativ. </s><s>","Kiezdeutsch",", sagt die Professorin, sei kein falsches Deutsch, sondern ein neuer Dialekt. </s><s> Sprachhüter beschimpfen sie,"
"derwesten.de,https://www.derwesten.de/kultur/kiezdeutsch-nicht-falsch-sondern-dialekt-id4089785.html,Kiezdeutsch - nicht falsch, sondern Dialekt - derwesten.de,2020-06-10 00:48,2020,doc#9798397,#4798420370","mit E-Mails, es gibt Drohungen gegen ihre Kinder – und alles nur, weil Heike Wiese einen neuen Dialekt entdeckt hat. </s><s> ""","Kiezdeutsch",""", sagt die Potsdamer Sprachforscherin, und meint die Jugendsprache in den Einwandervierteln, ""Kiezdeutsch ist"
"derwesten.de,https://www.derwesten.de/kultur/kiezdeutsch-nicht-falsch-sondern-dialekt-id4089785.html,Kiezdeutsch - nicht falsch, sondern Dialekt - derwesten.de,2020-06-10 00:48,2020,doc#9798397,#4798420387","hat. </s><s> ""Kiezdeutsch"", sagt die Potsdamer Sprachforscherin, und meint die Jugendsprache in den Einwandervierteln, ""","Kiezdeutsch","ist nicht falsches Deutsch, sondern ein neuer Dialekt. </s><s> "" Mit festen Regeln und eigener Grammatik – wie das Bayrische"
"derwesten.de,https://www.derwesten.de/kultur/kiezdeutsch-nicht-falsch-sondern-dialekt-id4089785.html,Kiezdeutsch - nicht falsch, sondern Dialekt - derwesten.de,2020-06-10 00:48,2020,doc#9798397,#4798420500","um"", stört dagegen niemanden. </s><s> Heike Wiese kennt diese Reflexe. </s><s> Man könnte sagen: ""Isch schwöre, Alta: Hassu","Kiezdeutsch",", hassu Ärger. </s><s> "" </s><s> Keine fehlerhafte ""Kanak Sprak"", sondern eine Variante des Deutschen </s><s> Die Professorin der Uni Potsdam"
"derwesten.de,https://www.derwesten.de/kultur/kiezdeutsch-nicht-falsch-sondern-dialekt-id4089785.html,Kiezdeutsch - nicht falsch, sondern Dialekt - derwesten.de,2020-06-10 00:48,2020,doc#9798397,#4798420546","der Jugendlichen in Einwanderervierteln untersucht. </s><s> Und dabei eine Entdeckung gemacht, die vielen nicht passt: ""","Kiezdeutsch",""" ist grammatisch gesehen keine Mischung aus Deutsch, Türkisch und Arabisch, keine fehlerhafte ""Kanak Sprak"","
"derwesten.de,https://www.derwesten.de/kultur/kiezdeutsch-nicht-falsch-sondern-dialekt-id4089785.html,Kiezdeutsch - nicht falsch, sondern Dialekt - derwesten.de,2020-06-10 00:48,2020,doc#9798397,#4798420588","Deutschen – allerdings mit vielen Vereinfachungen und Wort-Importen aus den Einwanderersprachen. </s><s> Wiese weit nach:","Kiezdeutsch","sprechen nicht nur Migrantenkinder sondern auch ihre deutschstämmigen Mitschüler – und sie wissen, was sie da tun. </s>"
"derwesten.de,https://www.derwesten.de/kultur/kiezdeutsch-nicht-falsch-sondern-dialekt-id4089785.html,Kiezdeutsch - nicht falsch, sondern Dialekt - derwesten.de,2020-06-10 00:48,2020,doc#9798397,#4798420648","Erwachsenen reden. </s><s> Bei Sprachtests mit den Potsdamer Forschern konnten sie zudem präzise angeben, was ""richtiges","Kiezdeutsch",""" und was schlicht falsches Deutsch war. </s><s> Jugendsprache der multiethnischen Stadtviertel - ein echter"
"derwesten.de,https://www.derwesten.de/kultur/kiezdeutsch-nicht-falsch-sondern-dialekt-id4089785.html,Kiezdeutsch - nicht falsch, sondern Dialekt - derwesten.de,2020-06-10 00:48,2020,doc#9798397,#4798420665","schlicht falsches Deutsch war. </s><s> Jugendsprache der multiethnischen Stadtviertel - ein echter Integrationserfolg </s><s>","Kiezdeutsch","ist in Wieses Augen deshalb nicht das Merkmal einer integrationsunwilligen Einwanderergeneration und auch keine"
"derwesten.de,https://www.derwesten.de/kultur/kiezdeutsch-nicht-falsch-sondern-dialekt-id4089785.html,Kiezdeutsch - nicht falsch, sondern Dialekt - derwesten.de,2020-06-10 00:48,2020,doc#9798397,#4798420685","nicht das Merkmal einer integrationsunwilligen Einwanderergeneration und auch keine Frage der sozialen Schicht. </s><s>","Kiezdeutsch","ist die Jugendsprache der multiethnischen Stadtviertel, ein echter ""Integrationserfolg"" – mit ähnlichen Formen in"
"derwesten.de,https://www.derwesten.de/kultur/kiezdeutsch-nicht-falsch-sondern-dialekt-id4089785.html,Kiezdeutsch - nicht falsch, sondern Dialekt - derwesten.de,2020-06-10 00:48,2020,doc#9798397,#4798420735",", wo die Sprachwissenschaftlerin mit ihrer Familie lebt, lernen auch die Mittelschichtkinder schnell, wie man","Kiezdeutsch","redet. </s><s> Schon, um auf dem Schulhof dazuzugehören. </s><s> ""Ich finde Kiezdeutsch schön, und ich höre das auch gerne"", sagt"
"derwesten.de,https://www.derwesten.de/kultur/kiezdeutsch-nicht-falsch-sondern-dialekt-id4089785.html,Kiezdeutsch - nicht falsch, sondern Dialekt - derwesten.de,2020-06-10 00:48,2020,doc#9798397,#4798420749","die Mittelschichtkinder schnell, wie man Kiezdeutsch redet. </s><s> Schon, um auf dem Schulhof dazuzugehören. </s><s> ""Ich finde","Kiezdeutsch","schön, und ich höre das auch gerne"", sagt Heike Wiese. </s><s> Während sich viele Lehrer am Kiezdeutsch ihrer Schüler"
"derwesten.de,https://www.derwesten.de/kultur/kiezdeutsch-nicht-falsch-sondern-dialekt-id4089785.html,Kiezdeutsch - nicht falsch, sondern Dialekt - derwesten.de,2020-06-10 00:48,2020,doc#9798397,#4798420769",". </s><s> ""Ich finde Kiezdeutsch schön, und ich höre das auch gerne"", sagt Heike Wiese. </s><s> Während sich viele Lehrer am","Kiezdeutsch","ihrer Schüler abarbeiten und die meisten Laien den Halbstarken-Slang aggressiv, prollig oder zumindest peinlich"
"derwesten.de,https://www.derwesten.de/kultur/kiezdeutsch-nicht-falsch-sondern-dialekt-id4089785.html,Kiezdeutsch - nicht falsch, sondern Dialekt - derwesten.de,2020-06-10 00:48,2020,doc#9798397,#4798420986","sie bei vielen Deutschen vermutet: ""Ich mag die nicht, deshalb mag ich auch deren Sprache nicht – so regieren viele auf","Kiezdeutsch",". </s><s> "" </s><s> Antwort auf Beitrag Nr.: 54.987.587 von MdBJuppZupp am 21.05.17 10:06:11Man muss die Wirtschaft unterstützen,"
"issuu.com,https://issuu.com/artesgraduateschool/docs/artes_jahrbuch_2015-16,Jahrbuch der a.r.t.e.s. Graduate School for the Humanities Cologne 2015/16 by a.r.t.e.s. Graduate School for the Humanities Cologne - Issuu,2020-06-10 04:59,2020,doc#9844446,#4819344621","Aspekten von Selbst- und Fremdwahrnehmungen am Beispiel des von ihr als eigenen Dialekt identifizierten ''","Kiezdeutsch","'' auseinandersetzte und diesbezüglich auch auf kontroverse Debatten innerhalb des Fachdiskurses rekurrierte. </s><s> Das"
"issuu.com,https://issuu.com/artesgraduateschool/docs/artes_jahrbuch_2015-16,Jahrbuch der a.r.t.e.s. Graduate School for the Humanities Cologne 2015/16 by a.r.t.e.s. Graduate School for the Humanities Cologne - Issuu,2020-06-10 04:59,2020,doc#9844446,#4819356187","(Rampton 2010) charakterisiert. </s><s> Das deutsche Beispiel für eine solche neue Sprachvariante, das sog. ""","Kiezdeutsch",""", wurde in Wiese (2012) als neuer deutscher Dialekt beschrieben, eine Einordnung, die die Systematizität dieser"
"issuu.com,https://issuu.com/artesgraduateschool/docs/artes_jahrbuch_2015-16,Jahrbuch der a.r.t.e.s. Graduate School for the Humanities Cologne 2015/16 by a.r.t.e.s. Graduate School for the Humanities Cologne - Issuu,2020-06-10 04:59,2020,doc#9844446,#4819356229","und soziolinguistischen Parallelen zu herkömmlichen Dialekten betont. </s><s> Diese Charakterisierung von","Kiezdeutsch","als Dialekt löste eine öffentliche Debatte aus, in der einige interessante Aspekte zu Einstellungen gegenüber"
"issuu.com,https://issuu.com/artesgraduateschool/docs/artes_jahrbuch_2015-16,Jahrbuch der a.r.t.e.s. Graduate School for the Humanities Cologne 2015/16 by a.r.t.e.s. Graduate School for the Humanities Cologne - Issuu,2020-06-10 04:59,2020,doc#9844446,#4819356268","Sprechergemeinschaften deutlich wurden. </s><s> Der Vortrag stellt zentrale Topoi im öffentlichen Diskurs zu","Kiezdeutsch","vor und analysiert wir/sie-Dichotomien, die hier deutlich werden. </s><s> Als Datenbasis dient ein Korpus, das"
"issuu.com,https://issuu.com/artesgraduateschool/docs/artes_jahrbuch_2015-16,Jahrbuch der a.r.t.e.s. Graduate School for the Humanities Cologne 2015/16 by a.r.t.e.s. Graduate School for the Humanities Cologne - Issuu,2020-06-10 04:59,2020,doc#9844446,#4819356294",", die hier deutlich werden. </s><s> Als Datenbasis dient ein Korpus, das Email-Zuschriften in Reaktion auf Medienberichte zu","Kiezdeutsch",", Online-Leserkommentare und Diskussionsbeiträge in Internetforen versammelt. </s><s> Der Vortrag zeigt alloethnische"
"michael-klonovsky.de,https://www.michael-klonovsky.de/acta-diurna?start=500,Acta diurna - Michael Klonovsky - Schriftsteller und Journalist.,2020-06-10 17:54,2020,doc#9972074,#4878028127","höre ein bäuerliches beziehungsweise ein Slum-Arabisch. </s><s> "" </s><s> Also praktisch eine Mischung aus Merkel, Mario Barth und ""","Kiezdeutsch",""". </s><s> Tibi berichtet überdies, dass er ""als zivilisierter Syrer"" die Polygamie weder aus seiner Familie noch aus den"
"derwesten.de,https://www.derwesten.de/kultur/dialekt-kiezdeutsch-sprech-isch-so-deutsch-so-id6393879.html,Dialekt Kiezdeutsch - „Sprech isch so deutsch so“ -,2020-06-10 20:11,2020,doc#9994052,#4888592740","gebe, die im Tor Titanen gewesen seien. </s><s> Kahns Management wollte sich vor der Verhandlung nicht äußern. </s><s> Dialekt","Kiezdeutsch","- ""Sprech isch so deutsch so"" </s><s> Britta Heidemann </s><s> am 23.02.2012 um 17:05 Uhr </s><s> Die Generation Multikulti schafft sich eine"
"derwesten.de,https://www.derwesten.de/kultur/dialekt-kiezdeutsch-sprech-isch-so-deutsch-so-id6393879.html,Dialekt Kiezdeutsch - „Sprech isch so deutsch so“ -,2020-06-10 20:11,2020,doc#9994052,#4888592768","so"" </s><s> Britta Heidemann </s><s> am 23.02.2012 um 17:05 Uhr </s><s> Die Generation Multikulti schafft sich eine sprachliche Heimat: ""","Kiezdeutsch",""". </s><s> Aber zeugt dieser multikulturell geprägte Jugendslang nun von ""schlechtem"" Deutsch? </s><s> Oder entsteht hier, vor"
"derwesten.de,https://www.derwesten.de/kultur/dialekt-kiezdeutsch-sprech-isch-so-deutsch-so-id6393879.html,Dialekt Kiezdeutsch - „Sprech isch so deutsch so“ -,2020-06-10 20:11,2020,doc#9994052,#4888592879","entsteht hier, vor unseren Ohren, ein neuer Dialekt? </s><s> Die Potsdamer Professorin Heike Wiese untersucht in ihrem Buch ""","Kiezdeutsch",""" die Mundart Kreuzberger Jugendlicher. </s><s> Sie sieht die Sprache der Generation Multikulti Seite an Seite mit Bayrisch,"
"derwesten.de,https://www.derwesten.de/kultur/dialekt-kiezdeutsch-sprech-isch-so-deutsch-so-id6393879.html,Dialekt Kiezdeutsch - „Sprech isch so deutsch so“ -,2020-06-10 20:11,2020,doc#9994052,#4888592957","Sichtweise. </s><s> Neue Möglichkeiten der Wortstellung; ""Jetzt isch hasse ihn"" </s><s> Liest man Heike Wieses Analyse, dann rückt","Kiezdeutsch","weit ab von der wütenden ""Kanak Sprak"", der einst Autor Feridun Zaimoglu ein schriftliches Denkmal setzte. </s>"
"derwesten.de,https://www.derwesten.de/kultur/dialekt-kiezdeutsch-sprech-isch-so-deutsch-so-id6393879.html,Dialekt Kiezdeutsch - „Sprech isch so deutsch so“ -,2020-06-10 20:11,2020,doc#9994052,#4888592978","weit ab von der wütenden ""Kanak Sprak"", der einst Autor Feridun Zaimoglu ein schriftliches Denkmal setzte. </s><s>","Kiezdeutsch","habe, wie andere europäische Jugendsprachen, ""charakteristische Eigenheiten"": Fremdwörter aus dem Türkischen"
"derwesten.de,https://www.derwesten.de/kultur/dialekt-kiezdeutsch-sprech-isch-so-deutsch-so-id6393879.html,Dialekt Kiezdeutsch - „Sprech isch so deutsch so“ -,2020-06-10 20:11,2020,doc#9994052,#4888593083","Wir sind gleich Alexanderplatz. </s><s> "" Und auch im Hochdeutschen gäbe es Verkürzungen ähnlich jener in ""mein Schwester"". </s><s> ""","Kiezdeutsch","ist kein Zeichen des Verfalls"" </s><s> ""Heimat auf der Zunge"" nennt Karl-Heinz Göttert, emeritierter Kölner"
"derwesten.de,https://www.derwesten.de/kultur/dialekt-kiezdeutsch-sprech-isch-so-deutsch-so-id6393879.html,Dialekt Kiezdeutsch - „Sprech isch so deutsch so“ -,2020-06-10 20:11,2020,doc#9994052,#4888593126","Dialekte. </s><s> Und wenn Jugendliche aus vielen Ländern eine neue Heimat suchen? </s><s> Dann entsteht ein neuer Dialekt! </s><s> ""","Kiezdeutsch","ist kein Zeichen des Verfalls"", betont Göttert. </s><s> Er hält Wieses Arbeit aus wissenschaftlicher Sicht für ""absolut"
