"corpus","preloaded/detenten20_rft3"
"subcorpus","-"
"concordance size","1749"
"query","Query:[lc=""kiezdeutsch"" | lemma_lc=""kiezdeutsch"" | ascii=""kiezdeutsch""]"
"Reference","Left","KWIC","Right"
"helma.at","Herkunft. </s><s> Anders ist es in einem eher monoethnischen Stadtteil wie Hellersdorf. </s><s> Da sprechen die Jugendlichen kein","Kiezdeutsch",", sondern klassischen Berliner Dialekt. </s><s> Nur ""Atze"" sagen alle. </s><s> [Ich bin Alexanderplatz] </s><s> Jochen Höller hat die Wörter"
"wordpress.com","Geschwurbel zum Ausdruck kommt (folgende Zitate gemäß welt-online): </s><s> ""Vielmehr überbiete das neue ""","Kiezdeutsch",""", von Wiese als ""multiethnischer deutscher Dialekt"" gekennzeichnet, vormalige Mischsprachformen wie die ""Kanak"
"fichtenblatt.de","wie ""Lass uns so Sport gehen"" enthalten. </s><s> Hierbei handelt es sich um eine Variante der Jugendsprache, die allgemein als","Kiezdeutsch","bezeichnet wird. </s><s> Seit geraumer Zeit erregt das Kiezdeutsch viel Aufsehen in der Öffentlichkeit und ist stark"
"fichtenblatt.de","um eine Variante der Jugendsprache, die allgemein als Kiezdeutsch bezeichnet wird. </s><s> Seit geraumer Zeit erregt das","Kiezdeutsch","viel Aufsehen in der Öffentlichkeit und ist stark umstritten. </s><s> Warum eigentlich? </s><s> Um die verschiedene Meinungen über"
"fichtenblatt.de","Aufsehen in der Öffentlichkeit und ist stark umstritten. </s><s> Warum eigentlich? </s><s> Um die verschiedene Meinungen über das","Kiezdeutsch","nachvollziehen zu können, sollte man zunächst einmal begreifen, wie es entstanden ist und wodurch es gekennzeichnet"
"fichtenblatt.de","zu können, sollte man zunächst einmal begreifen, wie es entstanden ist und wodurch es gekennzeichnet ist. </s><s>","Kiezdeutsch","hat seinen Ursprung in städtischen Gegenden, in denen Jugendlichen unterschiedlicher Herkunft und Sprachen"
"fichtenblatt.de","sich neue Strukturen der Jugendsprache entwickelt. </s><s> Laut der Sprachwissenschaftlerin Heike Wiese zeichnet sich","Kiezdeutsch","durch den geringen Einfluss anderer Sprachen ins Deutsche aus. </s><s> Häufig werden einzelne anderssprachige Wörter in"
"fichtenblatt.de","der Grammatik, da Wörter hinzugefügt werden. </s><s> Urbaner Dialekt oder doch nur Slang? </s><s> Über den Sprachgebrauch von","Kiezdeutsch","gibt es einige unterschiedliche Ansichten. </s><s> So ist Heike Wiese der Meinung, dass Kiezdeutsch ein urbaner Dialekt und"
"fichtenblatt.de","den Sprachgebrauch von Kiezdeutsch gibt es einige unterschiedliche Ansichten. </s><s> So ist Heike Wiese der Meinung, dass","Kiezdeutsch","ein urbaner Dialekt und somit eine akzeptable Variante des Standarddeutschen ist. </s><s> Sie bezeichnet diese Variation"
"fichtenblatt.de",", dass es einen Sprachbegriff geben muss, der als Maßstab gelten sollte. </s><s> Sie fordert vielmehr, dass Dialekte wie das","Kiezdeutsch","als gleichwertig angesehen werden. </s><s> Würde Kiezdeutsch nicht akzeptiert werden, dann handele es sich Wiese zufolge um"
"fichtenblatt.de","gelten sollte. </s><s> Sie fordert vielmehr, dass Dialekte wie das Kiezdeutsch als gleichwertig angesehen werden. </s><s> Würde","Kiezdeutsch","nicht akzeptiert werden, dann handele es sich Wiese zufolge um offenen Rassismus. </s><s> Jedoch gibt es einige Kritiker, die"
"fichtenblatt.de",", die ihre Ansicht keineswegs unterstützen. </s><s> Matthias Heine, Feuilletonredakteur der ""Welt"", ist der Meinung, dass","Kiezdeutsch","gerade dadurch, dass es ohnehin schon als Jargon bildungsferner Jugendlicher gilt, nicht zu viel Akzeptanz erfahren"
"fichtenblatt.de","wird, das korrekte Standarddeutsch zu lernen. </s><s> Gerade dies bezeichnet er als eine Form von Rassismus. </s><s> Ihm zufolge kann","Kiezdeutsch","nicht als gleichranging mit dem ""normalen"" Deutsch betrachtet werden, da es lediglich die Standardsprache"
"fichtenblatt.de","Kritiker von Wieses Theorie, der FAZ-Herausgeber und Feuilleton-Autor Jürgen Kaube, hebt außerdem hervor, dass","Kiezdeutsch","im Schul- oder Berufsalltag häufig ein Nachtteil sei. </s><s> So sollen beispielsweise Bewerber, die bei"
"fichtenblatt.de","- oder Berufsalltag häufig ein Nachtteil sei. </s><s> So sollen beispielsweise Bewerber, die bei Vorstellungsgesprächen","Kiezdeutsch","sprechen, benachteiligt werden. </s><s> Es ist also in dieser Hinsicht keine Innovation, sondern eine unprofessionelle und"
"fichtenblatt.de","Spaß von anderen Jugendlichen imitiert werden, die das richtige Standarddeutsch sprechen können. </s><s> Teilweise wird","Kiezdeutsch","folglich nur als Mittel zur Provokation benutzt. </s><s> Kiezdeutsch im Unterricht? </s><s> Ausgehend von beiden"
"fichtenblatt.de","Standarddeutsch sprechen können. </s><s> Teilweise wird Kiezdeutsch folglich nur als Mittel zur Provokation benutzt. </s><s>","Kiezdeutsch","im Unterricht? </s><s> Ausgehend von beiden unterschiedlichen Standpunkten gibt es natürlich auch verschiedene Meinungen"
"fichtenblatt.de","Standpunkten gibt es natürlich auch verschiedene Meinungen darüber, welche Strategien zum Umgang mit","Kiezdeutsch","geeignet wären. </s><s> So bietet sich laut Heike Wiese die Behandlung von Kiezdeutsch im Unterricht an, da dadurch die"
"fichtenblatt.de",", welche Strategien zum Umgang mit Kiezdeutsch geeignet wären. </s><s> So bietet sich laut Heike Wiese die Behandlung von","Kiezdeutsch","im Unterricht an, da dadurch die Bereitschaft der Kiezdeutsch-Sprecher steigen könnte, sich intensiver mit dem"
"fichtenblatt.de","werden. </s><s> Vermutlich wäre es sinnvoll, zu überlegen, inwiefern es wirklich effektiv wäre, sich in der Schule mit","Kiezdeutsch","auseinanderzusetzen. </s><s> Sollte man es wirklich zum Bestandteil des Grammatikunterrichts machen, so würde es sich nur"
"deutsches-sprachforum.de",": ""Was guckst du? </s><s> "" Da schmerzen jedem die Ohren, der schon mal ein deutsches Gedicht gelesen hat. </s><s> Dennoch wird am","Kiezdeutsch","der Migrantenjugend das Abendland nicht zugrunde gehen. </s><s> Sprache kann man nicht sauber halten wie eine Wohnung. </s>"
"deutsches-sprachforum.de",". </s><s> Es ist ein Verlust und zugleich ein evolutionärer Prozess aus dem auch immer wieder Neues entsteht: zum Beispiel","Kiezdeutsch",". </s><s> Spiegelt die Kiezsprache der türkischstämmigen Jugendlichen das Integrationsproblem? </s><s> Ist es Menetekel einer"
"deutsches-sprachforum.de","der deutschen Mehrheitsgesellschaft führen und mit ihren Kindern kein Deutsch sprechen können. </s><s> Für sie wäre schon","Kiezdeutsch","ein Fortschritt. </s><s> Sprachkurse und Sprachprüfungen für Einwanderer und Bürger, die die deutsche"
"deutsches-sprachforum.de","nehmen, in dem Glauben, sie so vor den unerwünschten Einflüssen schützen zu können. </s><s> Das Deutsche wird auch das","Kiezdeutsch","überleben und sich vermutlich ein paar Souvenirs davon aufheben. </s><s> Bin isch sischer. </s><s> Heike Wiese, 45, ist"
"deutsches-sprachforum.de","Jugendsprache in multiethnischen Innenstadtbezirken. </s><s> Sie sagt, in Berlin entstehe gerade ein neuer Dialekt - das","Kiezdeutsch",". </s><s> Frau Professor Wiese, was heißt: ""Machst Du rote Ampel. </s><s> "" </s><s> Der Satz stammt aus einer unserer Studien. </s><s> Dort hatte ihn ein"
"deutsches-sprachforum.de",". </s><s> Dort hatte ihn ein Jugendlicher gesagt, der seinen Freund davor warnte, bei Rot über die Straße zu gehen. </s><s> Das nenne ich","Kiezdeutsch",". </s><s> Was ist Kiezdeutsch für eine Sprache? </s><s> Ein Jugendslang, der in Berliner Innenstadtbezirken gesprochen wird? </s><s> Nein,"
"deutsches-sprachforum.de","gesagt, der seinen Freund davor warnte, bei Rot über die Straße zu gehen. </s><s> Das nenne ich Kiezdeutsch. </s><s> Was ist","Kiezdeutsch","für eine Sprache? </s><s> Ein Jugendslang, der in Berliner Innenstadtbezirken gesprochen wird? </s><s> Nein, kiezdeutsch wird"
"deutsches-sprachforum.de",". </s><s> Was ist Kiezdeutsch für eine Sprache? </s><s> Ein Jugendslang, der in Berliner Innenstadtbezirken gesprochen wird? </s><s> Nein,","kiezdeutsch","wird nicht nur in Berlin gesprochen, sondern generell in mehrsprachigen Wohngebieten in deutschen Städten. </s>"
"deutsches-sprachforum.de","wird nicht nur in Berlin gesprochen, sondern generell in mehrsprachigen Wohngebieten in deutschen Städten. </s><s>","Kiezdeutsch","könnte man als neuen deutschen Dialekt bezeichnen, mit dialektalen Eigenarten in Aussprache, Wortschatz,"
"deutsches-sprachforum.de","Kerl"". </s><s> In der Jugendsprache heißt das dann: ""Komm mal her, lan! </s><s> "" Aber natürlich auch ""Komm mal her, Alter! </s><s> "" </s><s> Wer spricht","kiezdeutsch","? </s><s> Es ist keine Mischung aus Deutsch und Türkisch. </s><s> Oder Deutsch und Arabisch. </s><s> Jugendliche unterschiedlicher Herkunft"
"deutsches-sprachforum.de","leben in mehrsprachigen Wohngebieten, haben dort Freunde. </s><s> Ich denke nicht, dass türkischstämmige Jugendliche mit","Kiezdeutsch","angefangen und andere das nachgemacht haben. </s><s> Das war von Anfang an ein Gemeinschaftsprojekt. </s><s> Fast alle Jugendlichen"
"deutsches-sprachforum.de","und andere das nachgemacht haben. </s><s> Das war von Anfang an ein Gemeinschaftsprojekt. </s><s> Fast alle Jugendlichen, die","Kiezdeutsch","sprechen, sind in Deutschland geboren. </s><s> Sie sprechen mit ihren Eltern vielleicht noch zusätzlich türkisch, kurdisch"
"deutsches-sprachforum.de",". </s><s> Mehrsprachige Jugendliche sind offener für Sprachspielereien und sprachliche Veränderungen, deshalb ist","Kiezdeutsch","so etwas wie ein Turbo-Dialekt, in dem grammatisch besonders viel passiert. </s><s> Aber dieser neue Dialekt ist fest im"
"deutsches-sprachforum.de","<s> Aber dieser neue Dialekt setzt sich über die grammatischen Grundregeln der deutschen Sprache hinweg. </s><s> Für viele steht","Kiezdeutsch","vor allem für Sprachverfall. </s><s> Nein, unsere Sprache verfällt nicht, wenn in ihr ein neuer Dialekt entsteht, Das"
"deutsches-sprachforum.de","<s> Nein, unsere Sprache verfällt nicht, wenn in ihr ein neuer Dialekt entsteht, Das Spektrum des Deutschen wird reicher. </s><s>","Kiezdeutsch","hat eine eigene Dialektgrammatik wie andere Dialekte auch, mit grammatischen Regeln. </s><s> So, wie sie zum Beispiel im"
"deutsches-sprachforum.de","Dialekt ""meiner Mutter ihr Hut"" sagen können, aber nicht ""meiner Mutter sein Hut"", so können sie zum Beispiel in","Kiezdeutsch","sagen ""Danach ich treff mich mit Sarah. </s><s> "", aber nicht ""Ich danach treff mich mit Sarah. </s><s> "" </s><s> Wird eine Sprache nicht ärmer,"
"deutsches-sprachforum.de","mich mit Sarah. </s><s> "" </s><s> Wird eine Sprache nicht ärmer, wenn man die Artikel oder anderes weglässt, oder? </s><s> Es stimmt, dass in","Kiezdeutsch","manchmal kein Artikel steht, wo wir im Standardschriftdeutschen einen verwenden würden. </s><s> Aber in unserer"
"deutsches-sprachforum.de","das sogenannte ""Hochdeutsch"" ist nur eine Variante, und grammatisch nicht ""besser"" als Dialekte wie Berlinisch oder","Kiezdeutsch",". </s><s> Solche Dialekte und ihre Sprecher werden aber oft negativ bewertet. </s><s> Schon vor knapp 30 Jahren wurde von der Freien"
"deutsches-sprachforum.de","zu erfassen. </s><s> Wie erfolgreich ein Schüler ist, wird aber nicht davon beeinflusst, ob er im Freundeskreis auch noch","Kiezdeutsch","spricht. </s><s> Niemand spricht nur Kiezdeutsch, sondern beherrscht außerdem auch noch andere sprachliche Stile und"
"deutsches-sprachforum.de","ist, wird aber nicht davon beeinflusst, ob er im Freundeskreis auch noch Kiezdeutsch spricht. </s><s> Niemand spricht nur","Kiezdeutsch",", sondern beherrscht außerdem auch noch andere sprachliche Stile und Varianten - so wie Sie und ich ja jetzt auch anders"
"deutsches-sprachforum.de","zu mir: ""Manche unserer Schüler sind hervorragend im schriftlichen Ausdruck, andere müssen noch viel lernen. </s><s> Aber","Kiezdeutsch","sprechen sie alle. </s><s> "" Wir haben viele Anfragen von Lehrern, die sich intensiver mit Kiezdeutsch beschäftigen wollen. </s>"
"deutsches-sprachforum.de","noch viel lernen. </s><s> Aber Kiezdeutsch sprechen sie alle. </s><s> "" Wir haben viele Anfragen von Lehrern, die sich intensiver mit","Kiezdeutsch","beschäftigen wollen. </s><s> Wird Kiezdeutsch auch aus einer Protesthaltung heraus gesprochen? </s><s> Will man sich abgrenzen? </s>"
"deutsches-sprachforum.de","sie alle. </s><s> "" Wir haben viele Anfragen von Lehrern, die sich intensiver mit Kiezdeutsch beschäftigen wollen. </s><s> Wird","Kiezdeutsch","auch aus einer Protesthaltung heraus gesprochen? </s><s> Will man sich abgrenzen? </s><s> Nein, man will eher zu einer Gruppe von"
"deutsches-sprachforum.de","da ab"", oder wenn ein Bayer sagt, ""Schleich di, du Saupreiß, sonst fangst oane"", dann ist das auch nicht netter. </s><s> Bei","Kiezdeutsch","denken aber viele nur an solche Inhalte, die mit Gewalt und Bedrohung zu tun haben. </s><s> Das hat mit dem Dialekt nichts zu tun,"
"deutsches-sprachforum.de","mit den Einstellungen gegenüber den Sprechern und den Erwartungen, die wir von ihnen haben. </s><s> Wie flirtet man auf","Kiezdeutsch","? </s><s> So wie in anderen Dialekten auch. </s><s> Selbst die Bayern können doch nicht nur ""Saupreiß"" schreien. </s><s> Sie haben auch"
"deutsches-sprachforum.de","die Bayern können doch nicht nur ""Saupreiß"" schreien. </s><s> Sie haben auch untersucht, ob in Hellersdorf auch eine Form von","Kiezdeutsch","gesprochen wird. </s><s> Hellersdorf haben wir ausgesucht, um zu sehen, inwieweit sich Jugendsprache in Wohnvierteln mit"
"deutsches-sprachforum.de",". </s><s> In Hellersdorf wird eher der traditionelle Berliner Dialekt gesprochen. </s><s> Wie sind Sie überhaupt auf dieses","Kiezdeutsch","aufmerksam geworden? </s><s> Ich bin vor ein paar Jahren im M29er Bus die Glogauer Straße in Kreuzberg lang gefahren. </s><s> Da habe"
"deutsches-sprachforum.de","fand ich das sehr interessant, weil da ganz neue Satzkonstruktionen verwendet wurden. </s><s> Wird","Kiezdeutsch","in den Innenstadtbezirken in der Zukunft das Berlinische überlagern? </s><s> Ich könnte mir vorstellen, dass es sich weiter"
"nachrichtenbrett.de","Eseln taugen ihre Tips nicht einmal beim Blümchensex. sezession.de 3.1.2017 </s><s> Nebenbei fällt auf, daß Pirinçci sein","Kiezdeutsch","stark zurückgenommen hat und betont sachlich argumentiert. </s><s> Zum neuen Jahr verschickt mein alter Freund Dietrich"
"termpaperwarehouse.com","erst zum Menschen wird? </s><s> ""Türkendeutsch"" – Entstehung Eines Ethnolekts </s><s> Die Sprechweise ""Türkendeutsch"" oder auch ""","Kiezdeutsch",""" existiert in vielen Variationen, die vom sozialen und ethnischen Milieu abhängen, in dem diese Verwendung finden. </s>"
"peterlang.com",", ohne ihre familiäre Herkunft zu verleugnen. </s><s> Dabei greifen wir auch die Diskussion rund um ''Ethnolekt'' und ,","Kiezdeutsch","'' auf und verorten unsere Befunde aus dem Mannheimer DFG-Projekt ""Sprachvariation als Kommunikative Praxis"""
"focus.de","oder auch langfristig. </s><s> Als Einmalbeitrag oder mit laufenden Einzahlungen. </s><s> Ohne Verlustrisiko! </s><s> Der eine sieht im","Kiezdeutsch","den Untergang der deutsche Sprache, das von Sprachidioten gesprochen wird. </s><s> Germanistikprofessorin Heike Wiese"
"focus.de","Wiese, Professorin für deutsche Sprache der Gegenwart an der Universität Potsdam in Rage bringen will, fragt sie, ob","Kiezdeutsch","ein gewöhnlicher Straßenslang ist. </s><s> ""Nein"", sagt sie mit Nachdruck – das Ausrufezeichen dahinter ist deutlich zu"
"focus.de","Straßenslang ist. </s><s> ""Nein"", sagt sie mit Nachdruck – das Ausrufezeichen dahinter ist deutlich zu hören -, ""","Kiezdeutsch","ist kein Jugendslang. </s><s> "" Für Wiese sind Sätze wie ""Musstu fahren"" und ""Ey, ischwör, mein Körper drinne tanzt voll, lan"""
"focus.de","Sprachforscherin in dem Dialekt keine Gefahr für die deutsche Sprache, sondern eine Bereicherung. </s><s> Mit ihrem Buch ""","Kiezdeutsch",""", das Mitte Februar erschienen ist, will die Germanistin mit Vorurteilen aufräumen, dass dieser Dialekt nur von"
"focus.de","Dialekt nur von sozial benachteiligten Migrantenkindern in Berlin Neukölln oder Kreuzberg gesprochen wird. </s><s> ""","Kiezdeutsch","ist nicht von der Herkunft oder der Muttersprache abhängig, sondern vom Wohnort"", sagt die Germanistin. </s><s> Dieser"
"focus.de","auch in Großbritannien, den USA und in den Niederlanden. </s><s> Kreativer Dialekt </s><s> Viele verbinden jedoch Vorurteile mit dem","Kiezdeutsch",": ""Es scheint bei vielen Menschen für das eigene Weltbild wichtig zu sein, dass das Deutsch in Migrantenvierteln nur"
"focus.de","Migrantenfamilien, denen per se Integrationsverweigerung und mangelnde Sprachkompetenz unterstellt werden. </s><s> ""","Kiezdeutsch","hat auch nichts mit dem gebrochenen Deutsch der früheren Gastarbeiter zu tun"", sagt Wiese. </s><s> Vielmehr entstehe dieser"
"focus.de","erforscht diesen Dialekt seit Jahren. </s><s> Auf einer Busfahrt vor ein paar Jahren hörte sie, wie zwei Teenager sich auf","Kiezdeutsch","unterhielten. </s><s> Es fielen Sätze wie ""Ischwör, Alter"" und ""Morgen geh ich Kino"". </s><s> Die passionierte Sprachforscherin"
"focus.de","gespickt waren. </s><s> ""Was zum Teil auch daran lag, dass sich die Jugendlichen darüber klar waren, welche Vorurteile mit dem","Kiezdeutsch","verbunden sind. </s><s> "" Sie sprachen im Standarddeutsch mit den Wissenschaftlern. </s><s> Erst nachdem Wieses Studenten den"
"focus.de","die Hand gedrückt hatten, bekamen Sie einen Einblick in den Wortschatz ihrer Alltagssprache. </s><s> Nach Wieses Analyse ist","Kiezdeutsch","kein willkürliches Produkt von ungebildeten Sprachidioten, vielmehr gehorche es festen Regeln. </s><s> Es lebt von"
"focus.de",", wird im Sinne einer Bekräftigung wie ""echt"" gebraucht. </s><s> Folgen zum Beispiel zwei ""sch""-Laute aufeinander, kürzt das","Kiezdeutsch","eines weg. Aus ""Isch schwöre"" wird ""Ischwör"". </s><s> Frei von Verkürzungen oder veränderten Satzstellungen ist auch das"
"focus.de","und damit kulturhistorisch wertvoll. </s><s> Bei Bedarf bin ich gerne bereit Vorstellungen in einem Museum zu geben. </s><s> Das","Kiezdeutsch","als Bereicherung der Sprachkultur zu euphemisieren ist völlig verkehrt. </s><s> Natürlich kann man eine ""Grammatik"""
"focus.de","in einem Satz Unterschwelliges, so dass gleichzeitig mehrere Ebenen des Verstehens möglich werden. </s><s> ""","Kiezdeutsch",""" ist karrikativ, kantig und unausgegoren. </s><s> Dialekt aber ist über Jahrhunderte gereift, geschliffen und sehr """
"focus.de","hat die Dame keine Ahnung, oder sie versucht ihre Erkenntnisse krampfhaft medientauglich zu machen. </s><s> Das sogenannte ""","Kiezdeutsch",""" kann, wenn überhaupt, nur ein Metrolekt sein, also eine aus unterschiedlichen Sprachen und Mundarten entstehende"
