lfd,participant,tnid,gilt,group,itemid,regionid,target,elapsedtime,timeinterval,wds,twdcoef,wdtcoef,proct,string,setname,tag1,tag2,explique
523,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc16,09Fillerlc16_11,-9,98497,513,6,"85,5","11,6959064327485",626, die spannend über Essen reden können.,all,NA,NA,
524,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem22,09Fillerem22_fixation,-9,98930,433,1,433,"2,3094688221709",3170,X,all,NA,NA,
525,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem22,09Fillerem22_0,-9,99243,313,9,"34,7777777777778","28,7539936102236",255,Anna und Luisa waren ein Herz und eine Seele.,all,NA,NA,
526,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem22,09Fillerem22_1,-9,99460,217,9,"24,1111111111111","41,4746543778802",176," Lange Zeit steuerten sie gemeinsam durch dick und dünn,",all,NA,NA,
527,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem22,09Fillerem22_2,-9,99934,474,7,"67,7142857142857","14,7679324894515",496, bis sie eines Tages vom Kurs abkamen ,all,NA,NA,
528,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem22,09Fillerem22_3,-9,100294,360,3,120,"8,33333333333333",878,und ihre Freundschaft ,all,NA,NA,
529,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem22,09Fillerem22_4,-9,100742,448,4,112,"8,92857142857143",820, den Bach runter ging. ,all,NA,NA,
530,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem01,09Fillerem01_fixation,-9,101235,493,1,493,"2,02839756592292",3609,X,all,NA,NA,
531,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem01,09Fillerem01_0,-9,101746,511,7,73,"13,6986301369863",534,"Nach Martas Meinung war Depression eine Kröte,",all,NA,NA,
532,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem01,09Fillerem01_1,-9,102048,302,7,"43,1428571428571","23,1788079470199",316," die schmierig auf deinem Kopf hocken konnte,",all,NA,NA,
533,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem01,09Fillerem01_2,-9,102294,246,6,41,"24,390243902439",300, bis sie endlich doch noch herunterrutschte.,all,NA,NA,
534,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem01,09Fillerem01_3,-9,102591,297,12,"24,75","40,4040404040404",181," Die Traurigkeit aber, in der sie die letzten zehn Tage verbracht hatte,",all,NA,NA,
535,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem01,09Fillerem01_4,-9,102840,249,3,83,"12,0481927710843",608, war eine andere.,all,NA,NA,
536,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem01,09Fillerem01_5,-9,103135,295,3,"98,3333333333333","10,1694915254237",720, Hektisch und aggressiv.,all,NA,NA,
537,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem01,09Fillerem01_6,-9,103375,240,3,80,"12,5",586, Mit scharfen Krallen.,all,NA,NA,
538,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem01,09Fillerem01_7,-9,103820,445,6,"74,1666666666667","13,4831460674157",543," Sie hatte nicht auf Marta gesessen,",all,NA,NA,
539,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem01,09Fillerem01_8,-9,104191,371,4,"92,75","10,7816711590296",679, sondern sie richtig überfallen.,all,NA,NA,
540,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,EM,EM11,EM11_fixation,-9,104672,481,1,481,"2,07900207900208",3521,X,all,RUB,11EM,
541,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,EM,EM11,EM11_0,-9,105289,617,8,"77,125","12,9659643435981",565,Petra verlor sich gerne in Träumen und Ideen.,all,RUB,11EM,
542,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,EM,EM11,EM11_1,-9,105596,307,11,"27,9090909090909","35,8306188925081",204," Sie liebte diese Trunkenheit, während sie sich z.B. Geschichten ausdachte.",all,RUB,11EM,
543,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,EM,EM11,EM11_2,-9,105852,256,10,"25,6","39,0625",187, Dabei schunkelt sie lange zwischen den möglichen Wendungen und Ausdrücken.,all,RUB,11EM,
544,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,EM,EM11,EM11_3,-1,106127,275,11,25,40,183, Sie betrank sich richtig mit Geschichten und war danach wie verkatert.,all,RUB,11EM,
545,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,EM,EM11,EM11_4,0,106426,299,4,"74,75","13,3779264214047",547, Es waren heftige Räusche.,all,RUB,11EM,
546,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,EM,EM11,EM11_5,1,106657,231,18,"12,8333333333333","77,9220779220779",94," Sie war süchtig danach und schaffte es, trotz all der kreativen Torkelei auf dem Weg, Schriftstellerin zu werden.",all,RUB,11EM,
547,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc23,09Fillerlc23_fixation,-9,107215,558,1,558,"1,7921146953405",4085,X,all,NA,NA,
548,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc23,09Fillerlc23_0,-9,107945,730,4,"182,5","5,47945205479452",1336,Endlich war es da -,all,NA,NA,
549,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc23,09Fillerlc23_1,-9,108429,484,6,"80,6666666666667","12,396694214876",590, das lang ersehnte Wochenende im Vergnügungspark.,all,NA,NA,
550,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc23,09Fillerlc23_2,-9,108700,271,14,"19,3571428571429","51,6605166051661",142, Tom und seine FreundInnen reihten sich wieder und wieder in die Schlangen der Wartenden. ,all,NA,NA,
551,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc23,09Fillerlc23_3,-9,108959,259,6,"43,1666666666667","23,1660231660232",316, Sie ließen keines der Fahrgeschäfte aus. ,all,NA,NA,
552,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc23,09Fillerlc23_4,-9,109222,263,8,"32,875","30,4182509505703",241, Ihr Highlight war ein Ritt auf der Achterbahn.,all,NA,NA,
553,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem17,09Fillerem17_fixation,-9,109689,467,1,467,"2,14132762312634",3418,X,all,NA,NA,
554,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem17,09Fillerem17_0,-9,110297,608,10,"60,8","16,4473684210526",445,Esra wollte ihren ehemaligen Arbeitgeber vor Gericht in Frikassee verwandeln.,all,NA,NA,
555,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem17,09Fillerem17_1,-9,110607,310,17,"18,2352941176471","54,8387096774194",133," Doch sie wusste nicht, dass die Firma sich von einem der gefährlichsten Raubtiere im Meer vertreten ließ.",all,NA,NA,
556,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem17,09Fillerem17_2,-9,110865,258,9,"28,6666666666667","34,8837209302326",210, Keines seiner Opfer war je von ihm verschont worden.,all,NA,NA,
557,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem17,09Fillerem17_3,-9,111120,255,5,51,"19,6078431372549",373, Der Anwalt war ein Hai.,all,NA,NA,
558,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem17,09Fillerem17_4,-9,111526,406,15,"27,0666666666667","36,9458128078818",198," Wen er zwischen die Zähne bekam, der konnte damit rechnen, im Gerichtssaal zerfetzt zu werden.",all,NA,NA,
559,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem20,09Fillerem20_fixation,-9,112007,481,1,481,"2,07900207900208",3521,X,all,NA,NA,
560,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem20,09Fillerem20_0,-9,112646,639,8,"79,875","12,5195618153365",585,"Eigentlich sollten die Figuren im Regal dafür sorgen,",all,NA,NA,
561,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem20,09Fillerem20_1,-9,112970,324,16,"20,25","49,3827160493827",148," dass Erna stets alle Hände voll zu tun hatte, wenn sie staubwedelnd durch die Wohnung fegte.",all,NA,NA,
562,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem20,09Fillerem20_2,-9,113261,291,7,"41,5714285714286","24,0549828178694",304," Die Putzfee hatte jedoch ein Geistesblitz ereilt,",all,NA,NA,
563,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem20,09Fillerem20_3,-9,113496,235,12,"19,5833333333333","51,063829787234",143, als sie einmal zufällig lange genug vor einem der Staubfänger verweilt war.,all,NA,NA,
564,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem20,09Fillerem20_4,-9,113757,261,6,"43,5","22,9885057471264",318, Man musste bei manchem Reinigungsakt einfach,all,NA,NA,
565,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem20,09Fillerem20_5,-9,114021,264,3,88,"11,3636363636364",644," ein Auge zudrücken,",all,NA,NA,
566,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem20,09Fillerem20_6,-9,114309,288,8,36,"27,7777777777778",264, dann säuberten sich die Regale wie von selbst.,all,NA,NA,
567,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerem20,09Fillerem20_7,-9,114593,284,8,"35,5","28,169014084507",260, Ihre Kinder waren ohnehin blind für den Schmutz.,all,NA,NA,
568,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc21,09Fillerlc21_fixation,-9,115086,493,1,493,"2,02839756592292",3609,X,all,NA,NA,
569,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc21,09Fillerlc21_0,-9,115644,558,3,186,"5,37634408602151",1362,"Inge liebte es, ",all,NA,NA,
570,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc21,09Fillerlc21_1,-9,115927,283,11,"25,7272727272727","38,86925795053",188,an den Wochenenden die Flohmärkte nach second hand Kleidung zu durchstöbern,all,NA,NA,
571,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc21,09Fillerlc21_2,-9,116207,280,5,56,"17,8571428571429",410, und auf Schnäppchenjagd zu gehen.,all,NA,NA,
572,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc21,09Fillerlc21_3,-9,116472,265,3,"88,3333333333333","11,3207547169811",647, Von der Verkäuferin,all,NA,NA,
573,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc21,09Fillerlc21_4,-9,116693,221,5,"44,2","22,6244343891403",324," wurde ihr der Spiegel vorgehalten,",all,NA,NA,
574,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc21,09Fillerlc21_5,-9,117052,359,9,"39,8888888888889","25,0696378830084",292, während sie geschickt mit ihr um den Preis feilschte. ,all,NA,NA,
575,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc07,09Fillerlc07_fixation,-9,117663,611,1,611,"1,6366612111293",4473,X,all,NA,NA,
576,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc07,09Fillerlc07_0,-9,118308,645,6,"107,5","9,30232558139535",787,Ronja ist in den Bergen aufgewachsen,all,NA,NA,
577,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc07,09Fillerlc07_1,-9,118614,306,9,34,"29,4117647058824",249, und an ein naturnahes und körperlich anspruchsvolles Leben gewöhnt.,all,NA,NA,
578,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc07,09Fillerlc07_2,-9,118888,274,5,"54,8","18,2481751824818",401," Abends, nach einem langen Tag,",all,NA,NA,
579,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc07,09Fillerlc07_3,-9,119148,260,6,"43,3333333333333","23,0769230769231",317," beschäftigt sie sich auch gerne künstlerisch,",all,NA,NA,
580,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc07,09Fillerlc07_4,-9,119392,244,3,"81,3333333333333","12,2950819672131",595, stellt Figuren her.,all,NA,NA,
581,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc07,09Fillerlc07_5,-9,119670,278,6,"46,3333333333333","21,5827338129496",339, Zuletzt hat sie einen Luchs gemacht.,all,NA,NA,
582,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc07,09Fillerlc07_6,-9,119896,226,6,"37,6666666666667","26,5486725663717",276, Der ist aus demselben Holz geschnitzt,all,NA,NA,
583,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc07,09Fillerlc07_7,-9,120151,255,8,"31,875","31,3725490196078",233," wie das Nachtkästchen, dass sie sich gebaut hat.",all,NA,NA,
584,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc07,09Fillerlc07_8,-9,120397,246,8,"30,75","32,520325203252",225, Ronja hat über die Jahre vielerlei Fertigkeiten erlernt.,all,NA,NA,
585,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc07,09Fillerlc07_9,-9,120658,261,7,"37,2857142857143","26,8199233716475",273, Sie sehnt sich jedoch auch nach Neuem.,all,NA,NA,
586,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc07,09Fillerlc07_10,-9,120942,284,9,"31,5555555555556","31,6901408450704",231, Ihr großes Ziel ist eine Reise durch die Mongolei.,all,NA,NA,
587,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc03,09Fillerlc03_fixation,-9,121389,447,1,447,"2,23713646532438",3272,X,all,NA,NA,
588,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc03,09Fillerlc03_0,-9,122246,857,9,"95,2222222222222","10,5017502917153",697,Helen hatte acht Jahre an der medizinischen Fakultät verbracht,all,NA,NA,
589,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc03,09Fillerlc03_1,-9,122571,325,9,"36,1111111111111","27,6923076923077",264," und weitere vier Jahre mit der Ausbildung zur Herzchirurgin,",all,NA,NA,
590,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc03,09Fillerlc03_2,-9,122902,331,6,"55,1666666666667","18,1268882175227",404, bevor sie ihren ersten Job bekam.,all,NA,NA,
591,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc03,09Fillerlc03_3,-9,123130,228,12,19,"52,6315789473684",139, Trotz dieser langen Zeit hat sie ihre Entscheidungen nie in Frage gestellt.,all,NA,NA,
592,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc03,09Fillerlc03_4,-9,123441,311,7,"44,4285714285714","22,508038585209",325, Schon als Kind wollte sie Ärztin werden.,all,NA,NA,
593,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc03,09Fillerlc03_5,-9,123744,303,10,"30,3","33,003300330033",222," Am stärksten fühlte Helen sich immer zu Beginn einer Operation,",all,NA,NA,
594,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc03,09Fillerlc03_6,-9,124039,295,8,"36,875","27,1186440677966",270," wenn sie ihr Skalpell nahe am Herzen ansetzte,",all,NA,NA,
595,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,ZFIL,09Fillerlc03,09Fillerlc03_7,-9,124341,302,7,"43,1428571428571","23,1788079470199",316, das Leben ihrer PatientInnen in ihren Händen.,all,NA,NA,
596,Tue Jul 13 2021 06:34:31 GMT+0200 (CEST),3,0,NA,instruction4,NA,-9,125815,1474,4,"368,5","2,71370420624152",2697,ENDE des test. danke....,NA,NA,NA,
597,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,NA,title,NA,-9,4974,4974,5,"994,8","1,00522718134298",7282,GROUP 1: self paced essai,NA,NA,NA,
598,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,NA,instruction1,NA,-9,8102,3128,8,391,"2,55754475703325",2862,"press [space] to continue. [leertaste] drücken, um weiter...",NA,NA,NA,
599,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,NA,instruction2,NA,-9,11616,3514,10,"351,4","2,84575981787137",2572,"Wenn das X erscheint, drücken Sie bitte jedesmal die Leer...",NA,NA,NA,
600,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,NA,08practice01,08practice01_fixation,-9,12888,1272,1,1272,"0,786163522012579",9311,X,NA,NA,NA,
601,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,NA,08practice01,08practice01_0,-9,17028,4140,20,207,"4,83091787439614",1515,"Sie bekommen im Folgenden ein paar Texte zu sehen. Jedesmal, wenn Sie die Leertaste drücken, wird ein neuer Abschnitt aufgedeckt.",NA,NA,NA,
602,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,NA,08practice01,08practice01_1,-9,19562,2534,10,"253,4","3,94632991318074",1855," Es ist notwendig, die einzeln erscheinenden Abschnitte aufmerksam zu lesen.",NA,NA,NA,
603,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,NA,08practice02,08practice02_fixation,-9,20552,990,1,990,"1,01010101010101",7247,X,NA,NA,NA,
604,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,NA,08practice02,08practice02_0,-9,22127,1575,11,"143,181818181818","6,98412698412698",1048,"Lassen Sie sich Zeit, die Texte und Fragen genau zu lesen.",NA,NA,NA,
605,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,NA,08practice02,08practice02_1,-9,24227,2100,7,300,"3,33333333333333",2196, Lesen Sie dies dennoch im gewohnten Tempo.,NA,NA,NA,
606,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,NA,08practice03,08practice03_fixation,-9,25142,915,1,915,"1,09289617486339",6698,X,NA,NA,NA,
607,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,NA,08practice03,08practice03_0,-9,28277,3135,10,"313,5","3,18979266347687",2295,Es geht bei den folgenden Texten nicht um schnelles Lesen.,NA,NA,NA,
608,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,NA,08practice03,08practice03_1,-9,31697,3420,15,228,"4,3859649122807",1669," Ihre Lesegeschwindigkeit wird zwar erfasst, hat aber keinen Einflusz auf den weiteren Verlauf des Tests.",NA,NA,NA,
609,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,NA,08practice03,08practice03_2,-9,33675,1978,7,"282,571428571429","3,53892821031345",2068, Sie können den Test auch jederzeit abbrechen.,NA,NA,NA,
610,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,NA,instruction3,NA,-9,34501,826,2,413,"2,42130750605327",3023,Lesen Sie:,NA,NA,NA,
611,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,MM,MM6,MM6_fixation,-9,35369,868,1,868,"1,15207373271889",6354,X,all,RUB,6MM,
612,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,MM,MM6,MM6_0,-9,40336,4967,9,"551,888888888889","1,81195892893094",4040,Die SchülerInnen der Klasse 12b waren ein bundgescheckter Flickenteppich.,all,RUB,6MM,
613,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,MM,MM6,MM6_1,-9,44686,4350,7,"621,428571428571","1,60919540229885",4549, Fast alle hatten ihre Zotteln bunt getränkt.,all,RUB,6MM,
614,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,MM,MM6,MM6_2,-9,49126,4440,14,"317,142857142857","3,15315315315315",2321, Manche hatten sogar ihre Mähne zu bedrohlichen Stacheln geformt und sahen aus wie Seeigel.,all,RUB,6MM,
615,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,MM,MM6,MM6_3,-1,51571,2445,6,"407,5","2,45398773006135",2983, Die Dornen waren jedoch ungefährlich und,all,RUB,6MM,
616,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,MM,MM6,MM6_4,0,53700,2129,6,"354,833333333333","2,81822451855331",2597, man konnte sie ohne Schutzhandschuhe anfassen.,all,RUB,6MM,
617,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,MM,MM6,MM6_5,1,55682,1982,7,"283,142857142857","3,53178607467205",2073, Die SchülerInnen waren so friedlich wie Gänseblümchen.,all,RUB,6MM,
618,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,MM,MM6,MM6_6,-9,60510,4828,5,"965,6","1,03562551781276",7068, Kopfskulpturen nannten sie ihre Werke.,all,RUB,6MM,
619,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,MM,MM6,MM6_7,-9,65789,5279,9,"586,555555555556","1,7048683462777",4294," Außenstehende wiederum sprachen gar von offenen Messern, die herumliefen.",all,RUB,6MM,
620,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,SM,SM2,SM2_fixation,-9,66645,856,1,856,"1,16822429906542",6266,X,all,RUB,2SM,
621,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,SM,SM2,SM2_0,-9,68579,1934,6,"322,333333333333","3,1023784901758",2359,John war im Büro grenzenlos ehrgeizig.,all,RUB,2SM,
622,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,SM,SM2,SM2_1,-9,71174,2595,7,"370,714285714286","2,69749518304432",2714," Alles, was er bei der Arbeit tat,",all,RUB,2SM,
623,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,SM,SM2,SM2_2,-9,73125,1951,4,"487,75","2,05023065094823",3570," war Teil einer Strategie,",all,RUB,2SM,
624,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,SM,SM2,SM2_3,-9,74594,1469,6,"244,833333333333","4,08441116405718",1792, um eine weitere Beförderung zu bekommen.,all,RUB,2SM,
625,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,SM,SM2,SM2_4,-9,76394,1800,4,450,"2,22222222222222",3294, Er war sehr wettbewerbsorientiert,all,RUB,2SM,
626,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,SM,SM2,SM2_5,-1,77518,1124,3,"374,666666666667","2,66903914590747",2743," und erwartete immer,",all,RUB,2SM,
627,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,SM,SM2,SM2_6,0,80954,3436,7,"490,857142857143","2,0372526193248",3593, dass von der Tribüne stehende Ovationen kamen.,all,RUB,2SM,
628,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,SM,SM2,SM2_7,1,82662,1708,7,244,"4,0983606557377",1786," Sein Chef war mit Johns Arbeit zufrieden,",all,RUB,2SM,
629,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,SM,SM2,SM2_8,-9,84748,2086,7,298,"3,35570469798658",2181, aber seine Kollegen waren seinen Ehrgeiz leid.,all,RUB,2SM,
630,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,ZFIL,09Fillerlc23,09Fillerlc23_fixation,-9,85737,989,1,989,"1,01112234580384",7239,X,all,NA,NA,
631,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,ZFIL,09Fillerlc23,09Fillerlc23_0,-9,88018,2281,4,"570,25","1,75361683472161",4174,Endlich war es da -,all,NA,NA,
632,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,ZFIL,09Fillerlc23,09Fillerlc23_1,-9,89924,1906,6,"317,666666666667","3,14795383001049",2325, das lang ersehnte Wochenende im Vergnügungspark.,all,NA,NA,
633,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,ZFIL,09Fillerlc23,09Fillerlc23_2,-9,93807,3883,14,"277,357142857143","3,60545969611125",2030, Tom und seine FreundInnen reihten sich wieder und wieder in die Schlangen der Wartenden. ,all,NA,NA,
634,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,ZFIL,09Fillerlc23,09Fillerlc23_3,-9,95323,1516,6,"252,666666666667","3,95778364116095",1850, Sie ließen keines der Fahrgeschäfte aus. ,all,NA,NA,
635,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,ZFIL,09Fillerlc23,09Fillerlc23_4,-9,97678,2355,8,"294,375","3,39702760084926",2155, Ihr Highlight war ein Ritt auf der Achterbahn.,all,NA,NA,
636,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,ZFIL,09Fillerem09,09Fillerem09_fixation,-9,98788,1110,1,1110,"0,900900900900901",8125,X,all,NA,NA,
637,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,ZFIL,09Fillerem09,09Fillerem09_0,-9,100482,1694,6,"282,333333333333","3,54191263282172",2067,Sören hatte viel Glück im Leben.,all,NA,NA,
638,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,ZFIL,09Fillerem09,09Fillerem09_1,-9,104471,3989,19,"209,947368421053","4,76309852093256",1537," Sein Reichtum war regelrecht vom Himmel gefallen und wenn er Probleme hatte, wurden sie ohne großen Wirbel einfach weggeweht.",all,NA,NA,
639,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,ZFIL,09Fillerem09,09Fillerem09_2,-9,105882,1411,6,"235,166666666667","4,25230333097094",1721, Alles fiel ihm in den Schoß.,all,NA,NA,
640,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,ZFIL,09Fillerem09,09Fillerem09_3,-9,110471,4589,11,"417,181818181818","2,39703639137067",3054," Und all das, ohne dass er dem Glück je entgegenfliegen musste.",all,NA,NA,
641,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,ZFIL,09Fillerem09,09Fillerem09_4,-9,114597,4126,7,"589,428571428571","1,6965584100824",4315," Sören lebte mit den Winden, sagen einige,",all,NA,NA,
642,Tue Jul 13 2021 12:57:52 GMT+0200 (CEST),4,1,ZFIL,09Fillerem09,09Fillerem09_5,-9,116982,2385,5,477,"2,09643605870021",3492, manche nannten ihn einen Luftikus.,all,NA,NA,
